date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs",Eggs (white),1074,1 piece,actual,Retail,BDT,10.5,0.086
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs","Fish (dry, belt 10-12"")",1076,KG,actual,Retail,BDT,480,3.94
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,180,1.48
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs","Fish (live, tilapia)",1081,KG,actual,Retail,BDT,220,1.81
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,BDT,800,6.57
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,165,1.36
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,"meat, fish and eggs","Meat (chicken, sonali)",1059,KG,actual,Retail,BDT,280,2.3
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,milk and dairy,Milk,81,L,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,milk and dairy,Milk (powder),238,500 G,actual,Retail,BDT,455,3.74
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,miscellaneous food,"Chili (whole, dry, Indian Teja)",1066,KG,actual,Retail,BDT,300,2.46
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,miscellaneous food,Hyacinth (sim),1088,KG,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,miscellaneous food,"Salt (iodized, Molla)",1132,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,107.5,0.88
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Bathing soap,1247,1 piece,actual,Retail,BDT,60,0.49
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Dishwashing liquid,536,1 piece,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Firewood,804,KG,actual,Retail,BDT,12,0.099
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Fuel (diesel),284,L,actual,Retail,BDT,110,0.9
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Fuel (gas),341,12 KG,actual,Retail,BDT,1320,10.84
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Fuel (kerosene),283,L,actual,Retail,BDT,110,0.9
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Fuel (petrol),1041,L,actual,Retail,BDT,126.5,1.04
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Handwash soap,541,1 piece,actual,Retail,BDT,107.5,0.88
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Laundry detergent,543,1 piece,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Sanitary pads,538,10 pcs,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Toilet paper,1243,1 Roll,actual,Retail,BDT,35,0.29
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,non-food,Toothpaste,539,1 piece,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,oil and fats,Oil (mustard),228,L,actual,Retail,BDT,220,1.81
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,oil and fats,Oil (palm),62,L,actual,Retail,BDT,155.77,1.28
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,170.59,1.4
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,pulses and nuts,"Beans (mung, large grain)",1058,KG,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,pulses and nuts,Chickpeas,244,KG,actual,Retail,BDT,107.5,0.88
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,105,0.86
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Apples (royal gala),1054,KG,actual,Retail,BDT,320,2.63
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Bananas (green),979,1 piece,actual,Retail,BDT,10,0.082
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,8,0.066
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Carrots,166,KG,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,230.23,1.89
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,"Cucumber (short, khira)",1071,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Eggplants,434,KG,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,125.45,1.03
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Gourd (bitter),1084,KG,actual,Retail,BDT,60,0.49
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,27.5,0.23
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Lemon (medium size),1090,1 piece,actual,Retail,BDT,4,0.033
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,88.98,0.73
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,"Onions (imported, India)",1110,KG,actual,Retail,BDT,80,0.66
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Oranges (malta),1113,KG,actual,Retail,BDT,300,2.46
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,35,0.29
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Pumpkin,412,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,37.95,0.31
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,30,0.25
2025-09-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,vegetables and fruits,Tomatoes (red),1147,KG,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,25,0.21
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,Rice (BRRI-28),1118,KG,actual,Retail,BDT,65,0.53
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,Rice (BRRI-29),1119,KG,actual,Retail,BDT,57,0.47
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,Rice (BRRI-49),1120,KG,actual,Retail,BDT,53,0.44
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,Rice (Gazi),1274,KG,actual,Retail,BDT,46,0.38
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,52.5,0.43
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs",Eggs (white),1074,1 piece,actual,Retail,BDT,10,0.082
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs","Fish (dry, belt 10-12"")",1076,KG,actual,Retail,BDT,470,3.86
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,175,1.44
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs","Fish (live, tilapia)",1081,KG,actual,Retail,BDT,220,1.81
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,BDT,800,6.57
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,170,1.4
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,"meat, fish and eggs","Meat (chicken, sonali)",1059,KG,actual,Retail,BDT,290,2.38
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,milk and dairy,Milk,81,L,actual,Retail,BDT,127.5,1.05
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,milk and dairy,Milk (powder),238,500 G,actual,Retail,BDT,460,3.78
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,miscellaneous food,"Chili (whole, dry, Indian Teja)",1066,KG,actual,Retail,BDT,295,2.42
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,miscellaneous food,Hyacinth (sim),1088,KG,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,miscellaneous food,"Salt (iodized, Molla)",1132,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,110,0.9
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,miscellaneous food,"Turmeric (powder, Fresh)",1149,KG,actual,Retail,BDT,250,2.05
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Bathing soap,1247,1 piece,actual,Retail,BDT,60,0.49
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Dishwashing liquid,536,1 piece,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Firewood,804,KG,actual,Retail,BDT,11,0.09
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Fuel (diesel),284,L,actual,Retail,BDT,116.5,0.96
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Fuel (gas),341,12 KG,actual,Retail,BDT,1345,11.05
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Fuel (kerosene),283,L,actual,Retail,BDT,115,0.94
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Fuel (petrol),1041,L,actual,Retail,BDT,129,1.06
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Handwash soap,541,1 piece,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Laundry detergent,543,1 piece,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Sanitary pads,538,10 pcs,actual,Retail,BDT,110,0.9
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Toilet paper,1243,1 Roll,actual,Retail,BDT,30,0.25
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,non-food,Toothpaste,539,1 piece,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,oil and fats,Oil (mustard),228,L,actual,Retail,BDT,227.5,1.87
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,oil and fats,Oil (palm),62,L,actual,Retail,BDT,155,1.27
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,187,1.54
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,pulses and nuts,"Beans (mung, large grain)",1058,KG,actual,Retail,BDT,125,1.03
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,pulses and nuts,Chickpeas,244,KG,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Apples (royal gala),1054,KG,actual,Retail,BDT,330,2.71
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Bananas (green),979,1 piece,actual,Retail,BDT,10,0.082
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,8,0.066
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Carrots,166,KG,actual,Retail,BDT,150,1.23
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,150,1.23
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,"Cucumber (short, khira)",1071,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Eggplants,434,KG,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,135,1.11
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Gourd (bitter),1084,KG,actual,Retail,BDT,67.5,0.55
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,24,0.2
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Lemon (medium size),1090,1 piece,actual,Retail,BDT,5,0.041
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,"Onions (imported, India)",1110,KG,actual,Retail,BDT,80,0.66
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Oranges (malta),1113,KG,actual,Retail,BDT,320,2.63
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Pumpkin,412,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,15,0.12
2025-09-15,Chittagong,Cox'S Bazar,Teknaf Market,3159,20.87,92.3,vegetables and fruits,Tomatoes (red),1147,KG,actual,Retail,BDT,140,1.15
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,25,0.21
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,Rice (BRRI-28),1118,KG,actual,Retail,BDT,64,0.53
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,Rice (BRRI-29),1119,KG,actual,Retail,BDT,57,0.47
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,Rice (BRRI-49),1120,KG,actual,Retail,BDT,55,0.45
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,Rice (Gazi),1274,KG,actual,Retail,BDT,45,0.37
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,50,0.41
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs",Eggs (white),1074,1 piece,actual,Retail,BDT,11,0.09
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs","Fish (dry, belt 10-12"")",1076,KG,actual,Retail,BDT,460,3.78
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,165,1.36
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs","Fish (live, tilapia)",1081,KG,actual,Retail,BDT,220,1.81
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,BDT,750,6.16
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,170,1.4
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,"meat, fish and eggs","Meat (chicken, sonali)",1059,KG,actual,Retail,BDT,290,2.38
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,milk and dairy,Milk,81,L,actual,Retail,BDT,125,1.03
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,milk and dairy,Milk (powder),238,500 G,actual,Retail,BDT,452.5,3.72
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,miscellaneous food,"Chili (whole, dry, Indian Teja)",1066,KG,actual,Retail,BDT,285,2.34
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,miscellaneous food,Hyacinth (sim),1088,KG,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,miscellaneous food,"Salt (iodized, Molla)",1132,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,107.5,0.88
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Bathing soap,1247,1 piece,actual,Retail,BDT,60,0.49
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Dishwashing liquid,536,1 piece,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Firewood,804,KG,actual,Retail,BDT,10,0.082
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Fuel (diesel),284,L,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Fuel (gas),341,12 KG,actual,Retail,BDT,1320,10.84
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Fuel (kerosene),283,L,actual,Retail,BDT,117.5,0.97
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Fuel (petrol),1041,L,actual,Retail,BDT,135,1.11
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Handwash soap,541,1 piece,actual,Retail,BDT,107.5,0.88
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Laundry detergent,543,1 piece,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Sanitary pads,538,10 pcs,actual,Retail,BDT,110,0.9
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Toilet paper,1243,1 Roll,actual,Retail,BDT,32.5,0.27
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,non-food,Toothpaste,539,1 piece,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,oil and fats,Oil (mustard),228,L,actual,Retail,BDT,240,1.97
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,oil and fats,Oil (palm),62,L,actual,Retail,BDT,155,1.27
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,189,1.55
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,pulses and nuts,"Beans (mung, large grain)",1058,KG,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,pulses and nuts,Chickpeas,244,KG,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,100,0.82
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Apples (royal gala),1054,KG,actual,Retail,BDT,340,2.79
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Bananas (green),979,1 piece,actual,Retail,BDT,10,0.082
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,9,0.074
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Cabbage,181,KG,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Carrots,166,KG,actual,Retail,BDT,120,0.99
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,180,1.48
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,"Cucumber (short, khira)",1071,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Eggplants,434,KG,actual,Retail,BDT,70,0.58
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,130,1.07
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Ginger (imported),1278,KG,actual,Retail,BDT,160,1.31
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Gourd (bitter),1084,KG,actual,Retail,BDT,60,0.49
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,24,0.2
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Lemon (medium size),1090,1 piece,actual,Retail,BDT,4,0.033
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Oranges (malta),1113,KG,actual,Retail,BDT,320,2.63
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Pumpkin,412,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,40,0.33
2025-09-15,Chittagong,Cox'S Bazar,Ukhia Market,3162,21.24,92.14,vegetables and fruits,Tomatoes (red),1147,KG,actual,Retail,BDT,145,1.19
2025-09-15,Chittagong,Feni,Feni Sadar,4055,23.01,91.4,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.41,0.094
2025-09-15,Chittagong,Feni,Feni Sadar,4055,23.01,91.4,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,190,1.56
2025-09-15,Chittagong,Feni,Feni Sadar,4055,23.01,91.4,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105.7,0.87
